,word,sentiment
1449,bombardment,anger
1450,bombardment,fear
1451,bombardment,negative
1452,bombed,disgust
1453,bombed,negative
1454,bomber,fear
1455,bomber,sadness
1456,bonanza,joy
1457,bonanza,positive
1458,bondage,fear
1459,bondage,negative
1460,bondage,sadness
1461,bonds,negative
1462,bonne,positive
1463,bonus,anticipation
1464,bonus,joy
1465,bonus,positive
1466,bonus,surprise
1467,boo,negative
1468,booby,negative
1469,bookish,positive
1470,bookshop,positive
1471,bookworm,negative
1472,bookworm,positive
1473,boomerang,anticipation
1474,boomerang,trust
1475,boon,positive
1476,booze,negative
1477,bore,negative
1478,boredom,negative
1479,boredom,sadness
1480,boring,negative
1481,borrower,negative
1482,bother,negative
1483,bothering,anger
1484,bothering,negative
1485,bothering,sadness
1486,bottom,negative
1487,bottom,sadness
1488,bottomless,fear
1489,bound,negative
1490,bountiful,anticipation
1491,bountiful,joy
1492,bountiful,positive
1493,bounty,anticipation
1494,bounty,joy
1495,bounty,positive
1496,bounty,trust
1497,bouquet,joy
1498,bouquet,positive
1499,bouquet,trust
1500,bout,anger
1501,bout,negative
1502,bovine,disgust
1503,bovine,negative
1504,bowels,disgust
1505,boxing,anger
1506,boycott,negative
1507,brag,negative
1508,brains,positive
1509,bran,disgust
1510,brandy,negative
1511,bravado,negative
1512,bravery,positive
1513,brawl,anger
1514,brawl,disgust
1515,brawl,fear
1516,brawl,negative
1517,brazen,anger
1518,brazen,negative
1519,breach,negative
1520,break,surprise
1521,breakdown,negative
1522,breakfast,positive
1523,breakneck,negative
1524,breakup,negative
1525,breakup,sadness
1526,bribe,negative
1527,bribery,disgust
1528,bribery,negative
1529,bridal,anticipation
1530,bridal,joy
1531,bridal,positive
1532,bridal,trust
1533,bride,anticipation
1534,bride,joy
1535,bride,positive
1536,bride,trust
1537,bridegroom,anticipation
1538,bridegroom,joy
1539,bridegroom,positive
1540,bridegroom,trust
1541,bridesmaid,joy
1542,bridesmaid,positive
1543,bridesmaid,trust
1544,brigade,fear
1545,brigade,negative
1546,brighten,joy
1547,brighten,positive
1548,brighten,surprise
1549,brighten,trust
1550,brightness,positive
1551,brilliant,anticipation
1552,brilliant,joy
1553,brilliant,positive
1554,brilliant,trust
1555,brimstone,anger
1556,brimstone,fear
1557,brimstone,negative
1558,bristle,negative
1559,broadside,anticipation
1560,broadside,negative
1561,brocade,positive
1562,broil,anger
1563,broil,negative
1564,broke,fear
1565,broke,negative
1566,broke,sadness
1567,broken,anger
1568,broken,fear
1569,broken,negative
1570,broken,sadness
1571,brothel,disgust
1572,brothel,negative
1573,brother,positive
1574,brother,trust
1575,brotherhood,positive
1576,brotherhood,trust
1577,brotherly,anticipation
1578,brotherly,joy
1579,brotherly,positive
1580,brotherly,trust
1581,bruise,anticipation
1582,bruise,negative
1583,brunt,anger
1584,brunt,negative
1585,brutal,anger
1586,brutal,fear
1587,brutal,negative
1588,brutality,anger
1589,brutality,fear
1590,brutality,negative
1591,brute,anger
1592,brute,fear
1593,brute,negative
1594,brute,sadness
1595,buck,fear
1596,buck,negative
1597,buck,positive
1598,buck,surprise
1599,buddy,anticipation
1600,buddy,joy
1601,buddy,positive
1602,buddy,trust
1603,budget,trust
1604,buffet,anger
1605,buffet,negative
1606,bug,disgust
1607,bug,fear
1608,bug,negative
1609,bugaboo,anger
1610,bugaboo,fear
1611,bugaboo,negative
1612,bugaboo,sadness
1613,bugle,anticipation
1614,build,positive
1615,building,positive
1616,bulbous,negative
1617,bulldog,positive
1618,bulletproof,positive
1619,bully,anger
1620,bully,fear
1621,bully,negative
1622,bum,disgust
1623,bum,negative
1624,bum,sadness
1625,bummer,anger
1626,bummer,disgust
1627,bummer,negative
1628,bunker,fear
1629,buoy,positive
1630,burdensome,fear
1631,burdensome,negative
1632,burdensome,sadness
1633,bureaucracy,negative
1634,bureaucracy,trust
1635,bureaucrat,disgust
1636,bureaucrat,negative
1637,burglar,disgust
1638,burglar,fear
1639,burglar,negative
1640,burglary,negative
1641,burial,anger
1642,burial,fear
1643,burial,negative
1644,burial,sadness
1645,buried,fear
1646,buried,negative
1647,buried,sadness
1648,burke,anger
1649,burke,disgust
1650,burke,fear
1651,burke,negative
1652,burke,sadness
1653,burlesque,surprise
1654,burnt,disgust
1655,burnt,negative
1656,bursary,trust
1657,bury,sadness
1658,buss,joy
1659,buss,positive
1660,busted,anger
1661,busted,fear
1662,busted,negative
1663,butcher,anger
1664,butcher,disgust
1665,butcher,fear
1666,butcher,negative
1667,butler,positive
1668,butler,trust
1669,butt,negative
1670,buttery,positive
1671,buxom,positive
1672,buzz,anticipation
1673,buzz,fear
1674,buzz,positive
1675,buzzed,negative
1676,bye,anticipation
1677,bylaw,trust
1678,cab,positive
1679,cabal,fear
1680,cabal,negative
1681,cabinet,positive
1682,cabinet,trust
1683,cable,surprise
1684,cacophony,anger
1685,cacophony,disgust
1686,cacophony,negative
1687,cad,anger
1688,cad,disgust
1689,cad,negative
1690,cadaver,disgust
1691,cadaver,fear
1692,cadaver,negative
1693,cadaver,sadness
1694,cadaver,surprise
1695,cafe,positive
1696,cage,negative
1697,cage,sadness
1698,calamity,sadness
1699,calculating,negative
1700,calculation,anticipation
1701,calculator,positive
1702,calculator,trust
1703,calf,joy
1704,calf,positive
1705,calf,trust
1706,callous,anger
1707,callous,disgust
1708,callous,negative
1709,calls,anticipation
1710,calls,negative
1711,calls,trust
1712,calm,positive
1713,camouflage,surprise
1714,camouflaged,surprise
1715,campaigning,anger
1716,campaigning,fear
1717,campaigning,negative
1718,canary,positive
1719,cancel,negative
1720,cancel,sadness
1721,cancer,anger
1722,cancer,disgust
1723,cancer,fear
1724,cancer,negative
1725,cancer,sadness
1726,candid,anticipation
1727,candid,joy
1728,candid,positive
1729,candid,surprise
1730,candid,trust
1731,candidate,positive
1732,candied,positive
1733,cane,anger
1734,cane,fear
1735,canker,anger
1736,canker,disgust
1737,canker,negative
1738,cannibal,disgust
1739,cannibal,fear
1740,cannibal,negative
1741,cannibalism,disgust
1742,cannibalism,negative
1743,cannon,anger
1744,cannon,fear
1745,cannon,negative
1746,canons,trust
1747,cap,anticipation
1748,cap,trust
1749,capitalist,positive
1750,captain,positive
1751,captivate,anticipation
1752,captivate,joy
1753,captivate,positive
1754,captivate,surprise
1755,captivate,trust
1756,captivating,positive
1757,captive,fear
1758,captive,negative
1759,captive,sadness
1760,captivity,negative
1761,captivity,sadness
1762,captor,fear
1763,captor,negative
1764,capture,negative
1765,carcass,disgust
1766,carcass,fear
1767,carcass,negative
1768,carcass,sadness
1769,carcinoma,fear
1770,carcinoma,negative
1771,carcinoma,sadness
1772,cardiomyopathy,fear
1773,cardiomyopathy,negative
1774,cardiomyopathy,sadness
1775,career,anticipation
1776,career,positive
1777,careful,positive
1778,carefully,positive
1779,carelessness,anger
1780,carelessness,disgust
1781,carelessness,negative
1782,caress,positive
1783,caretaker,positive
1784,caretaker,trust
1785,caricature,negative
1786,caries,disgust
1787,caries,negative
1788,carnage,anger
1789,carnage,disgust
1790,carnage,fear
1791,carnage,negative
1792,carnage,sadness
1793,carnage,surprise
1794,carnal,negative
1795,carnivorous,fear
1796,carnivorous,negative
1797,carol,joy
1798,carol,positive
1799,carol,trust
1800,cartel,negative
1801,cartridge,fear
1802,cascade,positive
1803,case,fear
1804,case,negative
1805,case,sadness
1806,cash,anger
1807,cash,anticipation
1808,cash,fear
1809,cash,joy
1810,cash,positive
1811,cash,trust
1812,cashier,trust
1813,casket,fear
1814,casket,negative
1815,casket,sadness
1816,caste,negative
1817,casualty,anger
1818,casualty,fear
1819,casualty,negative
1820,casualty,sadness
1821,cataract,anticipation
1822,cataract,fear
1823,cataract,negative
1824,cataract,sadness
1825,catastrophe,anger
1826,catastrophe,disgust
1827,catastrophe,fear
1828,catastrophe,negative
1829,catastrophe,sadness
1830,catastrophe,surprise
1831,catch,surprise
1832,catechism,disgust
1833,categorical,positive
1834,cater,positive
1835,cathartic,positive
1836,cathedral,joy
1837,cathedral,positive
1838,cathedral,trust
1839,catheter,negative
1840,caution,anger
1841,caution,anticipation
1842,caution,fear
1843,caution,negative
1844,cautionary,fear
1845,cautious,anticipation
1846,cautious,fear
1847,cautious,positive
1848,cautious,trust
1849,cautiously,fear
1850,cautiously,positive
1851,cede,negative
1852,celebrated,anticipation
1853,celebrated,joy
1854,celebrated,positive
1855,celebrating,anticipation
1856,celebrating,joy
1857,celebrating,positive
1858,celebration,anticipation
1859,celebration,joy
1860,celebration,positive
1861,celebration,surprise
1862,celebration,trust
1863,celebrity,anger
1864,celebrity,anticipation
1865,celebrity,disgust
1866,celebrity,joy
1867,celebrity,negative
1868,celebrity,positive
1869,celebrity,surprise
1870,celebrity,trust
1871,celestial,anticipation
1872,celestial,joy
1873,celestial,positive
1874,cement,anticipation
1875,cement,trust
1876,cemetery,fear
1877,cemetery,negative
1878,cemetery,sadness
1879,censor,anger
1880,censor,disgust
1881,censor,fear
1882,censor,negative
1883,censor,trust
1884,censure,negative
1885,center,positive
1886,center,trust
1887,centurion,positive
1888,cerebral,positive
1889,ceremony,joy
1890,ceremony,positive
1891,ceremony,surprise
1892,certainty,positive
1893,certify,trust
1894,cess,disgust
1895,cess,negative
1896,cessation,negative
1897,chaff,anger
1898,chaff,fear
1899,chaff,negative
1900,chafing,negative
1901,chagrin,disgust
1902,chagrin,negative
1903,chagrin,sadness
1904,chairman,positive
1905,chairman,trust
1906,chairwoman,positive
1907,chairwoman,trust
1908,challenge,anger
1909,challenge,fear
1910,challenge,negative
1911,champion,anticipation
1912,champion,joy
1913,champion,positive
1914,champion,trust
1915,chance,surprise
1916,chancellor,trust
1917,change,fear
1918,changeable,anticipation
1919,changeable,surprise
1920,chant,anger
1921,chant,anticipation
1922,chant,joy
1923,chant,positive
1924,chant,surprise
1925,chaos,anger
1926,chaos,fear
1927,chaos,negative
1928,chaos,sadness
1929,chaotic,anger
1930,chaotic,negative
1931,chaplain,trust
1932,charade,negative
1933,chargeable,fear
1934,chargeable,negative
1935,chargeable,sadness
1936,charger,positive
1937,charitable,anticipation
1938,charitable,joy
1939,charitable,positive
1940,charitable,trust
1941,charity,joy
1942,charity,positive
1943,charm,positive
1944,charmed,joy
1945,charmed,negative
1946,charmed,positive
1947,charming,positive
1948,chart,trust
1949,chase,negative
1950,chasm,fear
1951,chastisement,negative
1952,chastity,anticipation
1953,chastity,positive
1954,chastity,trust
1955,chattering,positive
1956,chatty,negative
1957,cheap,negative
1958,cheat,anger
1959,cheat,disgust
1960,cheat,negative
1961,checklist,positive
1962,checklist,trust
1963,cheer,anticipation
1964,cheer,joy
1965,cheer,positive
1966,cheer,surprise
1967,cheer,trust
1968,cheerful,joy
1969,cheerful,positive
1970,cheerful,surprise
1971,cheerfulness,anticipation
1972,cheerfulness,joy
1973,cheerfulness,positive
1974,cheerfulness,trust
1975,cheering,joy
1976,cheering,positive
1977,cheery,anticipation
1978,cheery,joy
1979,cheery,positive
1980,cheesecake,negative
1981,chemist,positive
1982,chemist,trust
1983,cherish,anticipation
1984,cherish,joy
1985,cherish,positive
1986,cherish,surprise
1987,cherish,trust
1988,cherry,positive
1989,chicane,anticipation
1990,chicane,negative
1991,chicane,surprise
1992,chicane,trust
1993,chicken,fear
1994,chieftain,positive
1995,child,anticipation
1996,child,joy
1997,child,positive
1998,childhood,joy
1999,childhood,positive
2000,childish,negative
2001,chilly,negative
2002,chimera,fear
2003,chimera,surprise
2004,chirp,joy
2005,chirp,positive
2006,chisel,positive
2007,chivalry,positive
2008,chloroform,negative
2009,chocolate,anticipation
2010,chocolate,joy
2011,chocolate,positive
2012,chocolate,trust
2013,choice,positive
2014,choir,joy
2015,choir,positive
2016,choir,trust
2017,choke,anger
2018,choke,negative
2019,choke,sadness
2020,cholera,disgust
2021,cholera,fear
2022,cholera,negative
2023,cholera,sadness
2024,chop,negative
2025,choral,joy
2026,choral,positive
2027,chore,negative
2028,chorus,positive
2029,chosen,positive
2030,chowder,positive
2031,chronic,negative
2032,chronic,sadness
2033,chronicle,positive
2034,chronicle,trust
2035,chuckle,anticipation
2036,chuckle,joy
2037,chuckle,positive
2038,chuckle,surprise
2039,chuckle,trust
2040,church,anticipation
2041,church,joy
2042,church,positive
2043,church,trust
2044,cider,positive
2045,cigarette,negative
2046,circumcision,positive
2047,circumvention,negative
2048,circumvention,positive
2049,citizen,positive
2050,civil,positive
2051,civility,positive
2052,civilization,positive
2053,civilization,trust
2054,civilized,joy
2055,civilized,positive
2056,civilized,trust
2057,claimant,anger
2058,claimant,disgust
2059,clairvoyant,positive
2060,clamor,anger
2061,clamor,anticipation
2062,clamor,disgust
2063,clamor,negative
2064,clamor,surprise
2065,clan,trust
2066,clap,anticipation
2067,clap,joy
2068,clap,positive
