,word,sentiment
2798,halcyon,positive
2799,hale,positive
2800,halfhearted,negative
2801,halfheartedly,negative
2802,hallmark,positive
2803,hallmarks,positive
2804,hallowed,positive
2805,hallucinate,negative
2806,hallucination,negative
2807,hamper,negative
2808,hampered,negative
2809,handicapped,negative
2810,handier,positive
2811,handily,positive
2812,hands-down,positive
2813,handsome,positive
2814,handsomely,positive
2815,handy,positive
2816,hang,negative
2817,hangs,negative
2818,haphazard,negative
2819,hapless,negative
2820,happier,positive
2821,happily,positive
2822,happiness,positive
2823,happy,positive
2824,harangue,negative
2825,harass,negative
2826,harassed,negative
2827,harasses,negative
2828,harassment,negative
2829,harboring,negative
2830,harbors,negative
2831,hard,negative
2832,hard-hit,negative
2833,hard-line,negative
2834,hard-liner,negative
2835,hard-working,positive
2836,hardball,negative
2837,harden,negative
2838,hardened,negative
2839,hardheaded,negative
2840,hardhearted,negative
2841,hardier,positive
2842,hardliner,negative
2843,hardliners,negative
2844,hardship,negative
2845,hardships,negative
2846,hardy,positive
2847,harm,negative
2848,harmed,negative
2849,harmful,negative
2850,harmless,positive
2851,harmonious,positive
2852,harmoniously,positive
2853,harmonize,positive
2854,harmony,positive
2855,harms,negative
2856,harpy,negative
2857,harridan,negative
2858,harried,negative
2859,harrow,negative
2860,harsh,negative
2861,harshly,negative
2862,hasseling,negative
2863,hassle,negative
2864,hassled,negative
2865,hassles,negative
2866,haste,negative
2867,hastily,negative
2868,hasty,negative
2869,hate,negative
2870,hated,negative
2871,hateful,negative
2872,hatefully,negative
2873,hatefulness,negative
2874,hater,negative
2875,haters,negative
2876,hates,negative
2877,hating,negative
2878,hatred,negative
2879,haughtily,negative
2880,haughty,negative
2881,haunt,negative
2882,haunting,negative
2883,havoc,negative
2884,hawkish,negative
2885,haywire,negative
2886,hazard,negative
2887,hazardous,negative
2888,haze,negative
2889,hazy,negative
2890,head-aches,negative
2891,headache,negative
2892,headaches,negative
2893,headway,positive
2894,heal,positive
2895,healthful,positive
2896,healthy,positive
2897,heartbreaker,negative
2898,heartbreaking,negative
2899,heartbreakingly,negative
2900,hearten,positive
2901,heartening,positive
2902,heartfelt,positive
2903,heartily,positive
2904,heartless,negative
2905,heartwarming,positive
2906,heathen,negative
2907,heaven,positive
2908,heavenly,positive
2909,heavy-handed,negative
2910,heavyhearted,negative
2911,heck,negative
2912,heckle,negative
2913,heckled,negative
2914,heckles,negative
2915,hectic,negative
2916,hedge,negative
2917,hedonistic,negative
2918,heedless,negative
2919,hefty,negative
2920,hegemonism,negative
2921,hegemonistic,negative
2922,hegemony,negative
2923,heinous,negative
2924,hell,negative
2925,hell-bent,negative
2926,hellion,negative
2927,hells,negative
2928,helped,positive
2929,helpful,positive
2930,helping,positive
2931,helpless,negative
2932,helplessly,negative
2933,helplessness,negative
2934,heresy,negative
2935,heretic,negative
2936,heretical,negative
2937,hero,positive
2938,heroic,positive
2939,heroically,positive
2940,heroine,positive
2941,heroize,positive
2942,heros,positive
2943,hesitant,negative
2944,hestitant,negative
2945,hideous,negative
2946,hideously,negative
2947,hideousness,negative
2948,high-priced,negative
2949,high-quality,positive
2950,high-spirited,positive
2951,hilarious,positive
2952,hiliarious,negative
2953,hinder,negative
2954,hindrance,negative
2955,hiss,negative
2956,hissed,negative
2957,hissing,negative
2958,ho-hum,negative
2959,hoard,negative
2960,hoax,negative
2961,hobble,negative
2962,hogs,negative
2963,hollow,negative
2964,holy,positive
2965,homage,positive
2966,honest,positive
2967,honesty,positive
2968,honor,positive
2969,honorable,positive
2970,honored,positive
2971,honoring,positive
2972,hoodium,negative
2973,hoodwink,negative
2974,hooligan,negative
2975,hooray,positive
2976,hopeful,positive
2977,hopeless,negative
2978,hopelessly,negative
2979,hopelessness,negative
2980,horde,negative
2981,horrendous,negative
2982,horrendously,negative
2983,horrible,negative
2984,horrid,negative
2985,horrific,negative
2986,horrified,negative
2987,horrifies,negative
2988,horrify,negative
2989,horrifying,negative
2990,horrifys,negative
2991,hospitable,positive
2992,hostage,negative
2993,hostile,negative
2994,hostilities,negative
2995,hostility,negative
2996,hot,positive
2997,hotbeds,negative
2998,hotcake,positive
2999,hotcakes,positive
3000,hothead,negative
3001,hotheaded,negative
3002,hothouse,negative
3003,hottest,positive
3004,hubris,negative
3005,huckster,negative
3006,hug,positive
3007,hum,negative
3008,humane,positive
3009,humble,positive
3010,humid,negative
3011,humiliate,negative
3012,humiliating,negative
3013,humiliation,negative
3014,humility,positive
3015,humming,negative
3016,humor,positive
3017,humorous,positive
3018,humorously,positive
3019,humour,positive
3020,humourous,positive
3021,hung,negative
3022,hurt,negative
3023,hurted,negative
3024,hurtful,negative
3025,hurting,negative
3026,hurts,negative
3027,hustler,negative
3028,hype,negative
3029,hypocricy,negative
3030,hypocrisy,negative
3031,hypocrite,negative
3032,hypocrites,negative
3033,hypocritical,negative
3034,hypocritically,negative
3035,hysteria,negative
3036,hysteric,negative
3037,hysterical,negative
3038,hysterically,negative
3039,hysterics,negative
3040,ideal,positive
3041,idealize,positive
3042,ideally,positive
3043,idiocies,negative
3044,idiocy,negative
3045,idiot,negative
3046,idiotic,negative
3047,idiotically,negative
3048,idiots,negative
3049,idle,negative
3050,idol,positive
3051,idolize,positive
3052,idolized,positive
3053,idyllic,positive
3054,ignoble,negative
3055,ignominious,negative
3056,ignominiously,negative
3057,ignominy,negative
3058,ignorance,negative
3059,ignorant,negative
3060,ignore,negative
3061,ill-advised,negative
3062,ill-conceived,negative
3063,ill-defined,negative
3064,ill-designed,negative
3065,ill-fated,negative
3066,ill-favored,negative
3067,ill-formed,negative
3068,ill-mannered,negative
3069,ill-natured,negative
3070,ill-sorted,negative
3071,ill-tempered,negative
3072,ill-treated,negative
3073,ill-treatment,negative
3074,ill-usage,negative
3075,ill-used,negative
3076,illegal,negative
3077,illegally,negative
3078,illegitimate,negative
3079,illicit,negative
3080,illiterate,negative
3081,illness,negative
3082,illogic,negative
3083,illogical,negative
3084,illogically,negative
3085,illuminate,positive
3086,illuminati,positive
3087,illuminating,positive
3088,illumine,positive
3089,illusion,negative
3090,illusions,negative
3091,illusory,negative
3092,illustrious,positive
3093,ilu,positive
3094,imaculate,positive
3095,imaginary,negative
3096,imaginative,positive
3097,imbalance,negative
3098,imbecile,negative
3099,imbroglio,negative
3100,immaculate,positive
3101,immaculately,positive
3102,immaterial,negative
3103,immature,negative
3104,immense,positive
3105,imminence,negative
3106,imminently,negative
3107,immobilized,negative
3108,immoderate,negative
3109,immoderately,negative
3110,immodest,negative
3111,immoral,negative
3112,immorality,negative
3113,immorally,negative
3114,immovable,negative
3115,impair,negative
3116,impaired,negative
3117,impartial,positive
3118,impartiality,positive
3119,impartially,positive
3120,impasse,negative
3121,impassioned,positive
3122,impatience,negative
3123,impatient,negative
3124,impatiently,negative
3125,impeach,negative
3126,impeccable,positive
3127,impeccably,positive
3128,impedance,negative
3129,impede,negative
3130,impediment,negative
3131,impending,negative
3132,impenitent,negative
3133,imperfect,negative
3134,imperfection,negative
3135,imperfections,negative
3136,imperfectly,negative
3137,imperialist,negative
3138,imperil,negative
3139,imperious,negative
3140,imperiously,negative
3141,impermissible,negative
3142,impersonal,negative
3143,impertinent,negative
3144,impetuous,negative
3145,impetuously,negative
3146,impiety,negative
3147,impinge,negative
3148,impious,negative
3149,implacable,negative
3150,implausible,negative
3151,implausibly,negative
3152,implicate,negative
3153,implication,negative
3154,implode,negative
3155,impolite,negative
3156,impolitely,negative
3157,impolitic,negative
3158,important,positive
3159,importunate,negative
3160,importune,negative
3161,impose,negative
3162,imposers,negative
3163,imposing,negative
3164,imposition,negative
3165,impossible,negative
3166,impossiblity,negative
3167,impossibly,negative
3168,impotent,negative
3169,impoverish,negative
3170,impoverished,negative
3171,impractical,negative
3172,imprecate,negative
3173,imprecise,negative
3174,imprecisely,negative
3175,imprecision,negative
3176,impress,positive
3177,impressed,positive
3178,impresses,positive
3179,impressive,positive
3180,impressively,positive
3181,impressiveness,positive
3182,imprison,negative
3183,imprisonment,negative
3184,improbability,negative
3185,improbable,negative
3186,improbably,negative
3187,improper,negative
3188,improperly,negative
3189,impropriety,negative
3190,improve,positive
3191,improved,positive
3192,improvement,positive
3193,improvements,positive
3194,improves,positive
3195,improving,positive
3196,imprudence,negative
3197,imprudent,negative
3198,impudence,negative
3199,impudent,negative
3200,impudently,negative
3201,impugn,negative
3202,impulsive,negative
3203,impulsively,negative
3204,impunity,negative
3205,impure,negative
3206,impurity,negative
3207,inability,negative
3208,inaccuracies,negative
3209,inaccuracy,negative
3210,inaccurate,negative
3211,inaccurately,negative
3212,inaction,negative
3213,inactive,negative
3214,inadequacy,negative
3215,inadequate,negative
3216,inadequately,negative
3217,inadverent,negative
3218,inadverently,negative
3219,inadvisable,negative
3220,inadvisably,negative
3221,inane,negative
3222,inanely,negative
3223,inappropriate,negative
3224,inappropriately,negative
3225,inapt,negative
3226,inaptitude,negative
3227,inarticulate,negative
3228,inattentive,negative
3229,inaudible,negative
3230,incapable,negative
3231,incapably,negative
3232,incautious,negative
3233,incendiary,negative
3234,incense,negative
3235,incessant,negative
3236,incessantly,negative
3237,incite,negative
3238,incitement,negative
3239,incivility,negative
3240,inclement,negative
3241,incognizant,negative
3242,incoherence,negative
3243,incoherent,negative
3244,incoherently,negative
3245,incommensurate,negative
3246,incomparable,negative
3247,incomparably,negative
3248,incompatability,negative
3249,incompatibility,negative
3250,incompatible,negative
3251,incompetence,negative
3252,incompetent,negative
3253,incompetently,negative
3254,incomplete,negative
3255,incompliant,negative
3256,incomprehensible,negative
3257,incomprehension,negative
3258,inconceivable,negative
3259,inconceivably,negative
3260,incongruous,negative
3261,incongruously,negative
3262,inconsequent,negative
3263,inconsequential,negative
3264,inconsequentially,negative
3265,inconsequently,negative
3266,inconsiderate,negative
3267,inconsiderately,negative
3268,inconsistence,negative
3269,inconsistencies,negative
3270,inconsistency,negative
3271,inconsistent,negative
3272,inconsolable,negative
3273,inconsolably,negative
3274,inconstant,negative
3275,inconvenience,negative
3276,inconveniently,negative
3277,incorrect,negative
3278,incorrectly,negative
3279,incorrigible,negative
3280,incorrigibly,negative
3281,incredible,positive
3282,incredibly,positive
3283,incredulous,negative
3284,incredulously,negative
3285,inculcate,negative
3286,indebted,positive
3287,indecency,negative
3288,indecent,negative
3289,indecently,negative
3290,indecision,negative
3291,indecisive,negative
3292,indecisively,negative
3293,indecorum,negative
3294,indefensible,negative
3295,indelicate,negative
3296,indeterminable,negative
3297,indeterminably,negative
3298,indeterminate,negative
3299,indifference,negative
3300,indifferent,negative
3301,indigent,negative
3302,indignant,negative
3303,indignantly,negative
3304,indignation,negative
3305,indignity,negative
3306,indiscernible,negative
3307,indiscreet,negative
3308,indiscreetly,negative
3309,indiscretion,negative
3310,indiscriminate,negative
3311,indiscriminately,negative
3312,indiscriminating,negative
3313,indistinguishable,negative
3314,individualized,positive
3315,indoctrinate,negative
3316,indoctrination,negative
3317,indolent,negative
3318,indulge,negative
3319,indulgence,positive
3320,indulgent,positive
3321,industrious,positive
3322,ineffective,negative
3323,ineffectively,negative
3324,ineffectiveness,negative
3325,ineffectual,negative
3326,ineffectually,negative
3327,ineffectualness,negative
3328,inefficacious,negative
3329,inefficacy,negative
3330,inefficiency,negative
3331,inefficient,negative
3332,inefficiently,negative
3333,inelegance,negative
3334,inelegant,negative
3335,ineligible,negative
3336,ineloquent,negative
3337,ineloquently,negative
3338,inept,negative
3339,ineptitude,negative
3340,ineptly,negative
3341,inequalities,negative
3342,inequality,negative
3343,inequitable,negative
3344,inequitably,negative
3345,inequities,negative
3346,inescapable,negative
3347,inescapably,negative
3348,inessential,negative
3349,inestimable,positive
3350,inestimably,positive
3351,inevitable,negative
3352,inevitably,negative
3353,inexcusable,negative
3354,inexcusably,negative
3355,inexorable,negative
3356,inexorably,negative
3357,inexpensive,positive
3358,inexperience,negative
3359,inexperienced,negative
3360,inexpert,negative
3361,inexpertly,negative
3362,inexpiable,negative
3363,inexplainable,negative
3364,inextricable,negative
3365,inextricably,negative
3366,infallibility,positive
3367,infallible,positive
3368,infallibly,positive
3369,infamous,negative
3370,infamously,negative
3371,infamy,negative
3372,infected,negative
3373,infection,negative
3374,infections,negative
3375,inferior,negative
3376,inferiority,negative
3377,infernal,negative
3378,infest,negative
3379,infested,negative
3380,infidel,negative
3381,infidels,negative
3382,infiltrator,negative
3383,infiltrators,negative
3384,infirm,negative
3385,inflame,negative
3386,inflammation,negative
3387,inflammatory,negative
3388,inflammed,negative
3389,inflated,negative
3390,inflationary,negative
3391,inflexible,negative
3392,inflict,negative
3393,influential,positive
3394,infraction,negative
3395,infringe,negative
3396,infringement,negative
3397,infringements,negative
3398,infuriate,negative
3399,infuriated,negative
3400,infuriating,negative
3401,infuriatingly,negative
3402,ingenious,positive
3403,ingeniously,positive
3404,ingenuity,positive
3405,ingenuous,positive
3406,ingenuously,positive
3407,inglorious,negative
3408,ingrate,negative
3409,ingratitude,negative
3410,inhibit,negative
3411,inhibition,negative
3412,inhospitable,negative
3413,inhospitality,negative
3414,inhuman,negative
3415,inhumane,negative
3416,inhumanity,negative
3417,inimical,negative
3418,inimically,negative
3419,iniquitous,negative
3420,iniquity,negative
3421,injudicious,negative
3422,injure,negative
3423,injurious,negative
3424,injury,negative
3425,injustice,negative
3426,injustices,negative
3427,innocuous,positive
3428,innovation,positive
3429,innovative,positive
3430,innuendo,negative
3431,inoperable,negative
3432,inopportune,negative
3433,inordinate,negative
3434,inordinately,negative
3435,inpressed,positive
3436,insane,negative
3437,insanely,negative
3438,insanity,negative
3439,insatiable,negative
3440,insecure,negative
3441,insecurity,negative
3442,insensible,negative
3443,insensitive,negative
3444,insensitively,negative
3445,insensitivity,negative
3446,insidious,negative
3447,insidiously,negative
3448,insightful,positive
3449,insightfully,positive
3450,insignificance,negative
3451,insignificant,negative
3452,insignificantly,negative
3453,insincere,negative
3454,insincerely,negative
3455,insincerity,negative
3456,insinuate,negative
3457,insinuating,negative
3458,insinuation,negative
3459,insociable,negative
3460,insolence,negative
3461,insolent,negative
3462,insolently,negative
3463,insolvent,negative
3464,insouciance,negative
3465,inspiration,positive
3466,inspirational,positive
3467,inspire,positive
3468,inspiring,positive
3469,instability,negative
3470,instable,negative
3471,instantly,positive
3472,instigate,negative
3473,instigator,negative
3474,instigators,negative
3475,instructive,positive
3476,instrumental,positive
3477,insubordinate,negative
3478,insubstantial,negative
3479,insubstantially,negative
3480,insufferable,negative
3481,insufferably,negative
3482,insufficiency,negative
3483,insufficient,negative
3484,insufficiently,negative
3485,insular,negative
3486,insult,negative
3487,insulted,negative
3488,insulting,negative
3489,insultingly,negative
3490,insults,negative
3491,insupportable,negative
3492,insupportably,negative
3493,insurmountable,negative
3494,insurmountably,negative
3495,insurrection,negative
3496,intefere,negative
3497,inteferes,negative
3498,integral,positive
3499,integrated,positive
3500,intelligence,positive
3501,intelligent,positive
3502,intelligible,positive
3503,intense,negative
3504,interesting,positive
3505,interests,positive
3506,interfere,negative
3507,interference,negative
3508,interferes,negative
3509,intermittent,negative
3510,interrupt,negative
3511,interruption,negative
3512,interruptions,negative
3513,intimacy,positive
3514,intimate,positive
3515,intimidate,negative
3516,intimidating,negative
3517,intimidatingly,negative
3518,intimidation,negative
3519,intolerable,negative
3520,intolerablely,negative
3521,intolerance,negative
3522,intoxicate,negative
3523,intractable,negative
3524,intransigence,negative
3525,intransigent,negative
3526,intricate,positive
3527,intrigue,positive
3528,intriguing,positive
3529,intriguingly,positive
3530,intrude,negative
3531,intrusion,negative
3532,intrusive,negative
3533,intuitive,positive
3534,inundate,negative
3535,inundated,negative
3536,invader,negative
3537,invalid,negative
3538,invalidate,negative
3539,invalidity,negative
3540,invaluable,positive
3541,invaluablely,positive
3542,invasive,negative
3543,invective,negative
3544,inveigle,negative
3545,inventive,positive
3546,invidious,negative
3547,invidiously,negative
3548,invidiousness,negative
3549,invigorate,positive
3550,invigorating,positive
3551,invincibility,positive
3552,invincible,positive
3553,inviolable,positive
3554,inviolate,positive
3555,invisible,negative
3556,involuntarily,negative
3557,involuntary,negative
3558,invulnerable,positive
3559,irascible,negative
3560,irate,negative
3561,irately,negative
3562,ire,negative
3563,irk,negative
3564,irked,negative
3565,irking,negative
3566,irks,negative
3567,irksome,negative
3568,irksomely,negative
3569,irksomeness,negative
3570,irksomenesses,negative
3571,ironic,negative
3572,ironical,negative
3573,ironically,negative
3574,ironies,negative
3575,irony,negative
3576,irragularity,negative
3577,irrational,negative
3578,irrationalities,negative
3579,irrationality,negative
3580,irrationally,negative
3581,irrationals,negative
3582,irreconcilable,negative
3583,irrecoverable,negative
3584,irrecoverableness,negative
3585,irrecoverablenesses,negative
3586,irrecoverably,negative
3587,irredeemable,negative
3588,irredeemably,negative
3589,irreformable,negative
3590,irregular,negative
3591,irregularity,negative
3592,irrelevance,negative
3593,irrelevant,negative
3594,irreparable,negative
3595,irreplaceable,positive
3596,irreplacible,negative
3597,irrepressible,negative
3598,irreproachable,positive
3599,irresistible,positive
3600,irresistibly,positive
3601,irresolute,negative
3602,irresolvable,negative
3603,irresponsible,negative
3604,irresponsibly,negative
3605,irretating,negative
3606,irretrievable,negative
3607,irreversible,negative
3608,irritable,negative
3609,irritably,negative
3610,irritant,negative
3611,irritate,negative
3612,irritated,negative
3613,irritating,negative
3614,irritation,negative
3615,irritations,negative
3616,isolate,negative
3617,isolated,negative
3618,isolation,negative
3619,issue,negative
3620,issue-free,positive
3621,issues,negative
3622,itch,negative
3623,itching,negative
3624,itchy,negative
3625,jabber,negative
3626,jaded,negative
3627,jagged,negative
3628,jam,negative
3629,jarring,negative
3630,jaundiced,negative
3631,jaw-droping,positive
3632,jaw-dropping,positive
3633,jealous,negative
3634,jealously,negative
3635,jealousness,negative
3636,jealousy,negative
3637,jeer,negative
3638,jeering,negative
3639,jeeringly,negative
3640,jeers,negative
3641,jeopardize,negative
3642,jeopardy,negative
3643,jerk,negative
3644,jerky,negative
3645,jitter,negative
3646,jitters,negative
3647,jittery,negative
3648,job-killing,negative
3649,jobless,negative
3650,joke,negative
3651,joker,negative
3652,jollify,positive
3653,jolly,positive
3654,jolt,negative
3655,jovial,positive
3656,joy,positive
3657,joyful,positive
3658,joyfully,positive
3659,joyous,positive
3660,joyously,positive
3661,jubilant,positive
3662,jubilantly,positive
3663,jubilate,positive
3664,jubilation,positive
3665,jubiliant,positive
3666,judder,negative
3667,juddering,negative
3668,judders,negative
3669,judicious,positive
3670,jumpy,negative
3671,junk,negative
3672,junky,negative
3673,junkyard,negative
3674,justly,positive
3675,jutter,negative
3676,jutters,negative
3677,kaput,negative
3678,keen,positive
3679,keenly,positive
3680,keenness,positive
3681,kid-friendly,positive
3682,kill,negative
3683,killed,negative
3684,killer,negative
3685,killing,negative
3686,killjoy,negative
3687,kills,negative
3688,kindliness,positive
3689,kindly,positive
3690,kindness,positive
3691,knave,negative
3692,knife,negative
3693,knock,negative
3694,knotted,negative
3695,knowledgeable,positive
3696,kook,negative
3697,kooky,negative
3698,kudos,positive
3699,lack,negative
3700,lackadaisical,negative
3701,lacked,negative
3702,lackey,negative
3703,lackeys,negative
3704,lacking,negative
3705,lackluster,negative
3706,lacks,negative
3707,laconic,negative
3708,lag,negative
3709,lagged,negative
3710,lagging,negative
3711,laggy,negative
3712,lags,negative
3713,laid-off,negative
3714,lambast,negative
3715,lambaste,negative
3716,lame,negative
3717,lame-duck,negative
3718,lament,negative
3719,lamentable,negative
3720,lamentably,negative
3721,languid,negative
3722,languish,negative
3723,languor,negative
3724,languorous,negative
3725,languorously,negative
3726,lanky,negative
3727,lapse,negative
3728,lapsed,negative
3729,lapses,negative
3730,large-capacity,positive
3731,lascivious,negative
3732,last-ditch,negative
3733,latency,negative
3734,laud,positive
3735,laudable,positive
3736,laudably,positive
3737,laughable,negative
3738,laughably,negative
3739,laughingstock,negative
3740,lavish,positive
3741,lavishly,positive
3742,law-abiding,positive
3743,lawbreaker,negative
3744,lawbreaking,negative
3745,lawful,positive
3746,lawfully,positive
3747,lawless,negative
3748,lawlessness,negative
3749,layoff,negative
3750,layoff-happy,negative
3751,lazy,negative
3752,lead,positive
3753,leading,positive
3754,leads,positive
3755,leak,negative
3756,leakage,negative
3757,leakages,negative
3758,leaking,negative
3759,leaks,negative
3760,leaky,negative
3761,lean,positive
3762,lech,negative
3763,lecher,negative
3764,lecherous,negative
3765,lechery,negative
3766,led,positive
3767,leech,negative
3768,leer,negative
3769,leery,negative
3770,left-leaning,negative
3771,legendary,positive
3772,lemon,negative
3773,lengthy,negative
3774,less-developed,negative
3775,lesser-known,negative
3776,letch,negative
3777,lethal,negative
3778,lethargic,negative
3779,lethargy,negative
3780,leverage,positive
3781,levity,positive
3782,lewd,negative
3783,lewdly,negative
3784,lewdness,negative
3785,liability,negative
3786,liable,negative
3787,liar,negative
3788,liars,negative
3789,liberate,positive
3790,liberation,positive
3791,liberty,positive
3792,licentious,negative
3793,licentiously,negative
3794,licentiousness,negative
3795,lie,negative
3796,lied,negative
3797,lier,negative
3798,lies,negative
3799,life-threatening,negative
3800,lifeless,negative
3801,lifesaver,positive
3802,light-hearted,positive
3803,lighter,positive
3804,likable,positive
3805,like,positive
3806,liked,positive
3807,likes,positive
3808,liking,positive
3809,limit,negative
3810,limitation,negative
3811,limitations,negative
3812,limited,negative
3813,limits,negative
3814,limp,negative
3815,lionhearted,positive
3816,listless,negative
3817,litigious,negative
3818,little-known,negative
3819,lively,positive
3820,livid,negative
3821,lividly,negative
3822,loath,negative
3823,loathe,negative
3824,loathing,negative
3825,loathly,negative
3826,loathsome,negative
3827,loathsomely,negative
3828,logical,positive
3829,lone,negative
3830,loneliness,negative
3831,lonely,negative
3832,loner,negative
3833,lonesome,negative
3834,long-lasting,positive
3835,long-time,negative
3836,long-winded,negative
3837,longing,negative
3838,longingly,negative
3839,loophole,negative
3840,loopholes,negative
3841,loose,negative
3842,loot,negative
3843,lorn,negative
3844,lose,negative
3845,loser,negative
3846,losers,negative
3847,loses,negative
3848,losing,negative
3849,loss,negative
3850,losses,negative
3851,lost,negative
3852,loud,negative
3853,louder,negative
3854,lousy,negative
3855,lovable,positive
3856,lovably,positive
3857,love,positive
3858,loved,positive
3859,loveless,negative
3860,loveliness,positive
3861,lovelorn,negative
3862,lovely,positive
3863,lover,positive
3864,loves,positive
3865,loving,positive
3866,low-cost,positive
3867,low-price,positive
3868,low-priced,positive
3869,low-rated,negative
3870,low-risk,positive
3871,lower-priced,positive
3872,lowly,negative
3873,loyal,positive
3874,loyalty,positive
3875,lucid,positive
3876,lucidly,positive
3877,luck,positive
3878,luckier,positive
3879,luckiest,positive
3880,luckiness,positive
3881,lucky,positive
3882,lucrative,positive
3883,ludicrous,negative
3884,ludicrously,negative
3885,lugubrious,negative
3886,lukewarm,negative
3887,lull,negative
3888,luminous,positive
3889,lumpy,negative
3890,lunatic,negative
3891,lunaticism,negative
3892,lurch,negative
3893,lure,negative
3894,lurid,negative
3895,lurk,negative
3896,lurking,negative
3897,lush,positive
3898,luster,positive
3899,lustrous,positive
3900,luxuriant,positive
3901,luxuriate,positive
3902,luxurious,positive
3903,luxuriously,positive
3904,luxury,positive
3905,lying,negative
3906,lyrical,positive
3907,macabre,negative
3908,mad,negative
3909,madden,negative
3910,maddening,negative
3911,maddeningly,negative
3912,madder,negative
3913,madly,negative
3914,madman,negative
3915,madness,negative
3916,magic,positive
3917,magical,positive
3918,magnanimous,positive
3919,magnanimously,positive
3920,magnificence,positive
3921,magnificent,positive
3922,magnificently,positive
3923,majestic,positive
3924,majesty,positive
3925,maladjusted,negative
3926,maladjustment,negative
3927,malady,negative
3928,malaise,negative
3929,malcontent,negative
3930,malcontented,negative
3931,maledict,negative
3932,malevolence,negative
3933,malevolent,negative
3934,malevolently,negative
3935,malice,negative
3936,malicious,negative
3937,maliciously,negative
3938,maliciousness,negative
3939,malign,negative
3940,malignant,negative
3941,malodorous,negative
3942,maltreatment,negative
3943,manageable,positive
3944,maneuverable,positive
3945,mangle,negative
3946,mangled,negative
3947,mangles,negative
3948,mangling,negative
3949,mania,negative
3950,maniac,negative
3951,maniacal,negative
3952,manic,negative
3953,manipulate,negative
3954,manipulation,negative
3955,manipulative,negative
3956,manipulators,negative
3957,mar,negative
3958,marginal,negative
3959,marginally,negative
3960,martyrdom,negative
3961,martyrdom-seeking,negative
3962,marvel,positive
3963,marveled,positive
3964,marvelled,positive
3965,marvellous,positive
3966,marvelous,positive
3967,marvelously,positive
3968,marvelousness,positive
3969,marvels,positive
3970,mashed,negative
3971,massacre,negative
3972,massacres,negative
3973,master,positive
3974,masterful,positive
3975,masterfully,positive
3976,masterpiece,positive
3977,masterpieces,positive
3978,masters,positive
3979,mastery,positive
3980,matchless,positive
3981,matte,negative
3982,mature,positive
3983,maturely,positive
3984,maturity,positive
3985,mawkish,negative
3986,mawkishly,negative
3987,mawkishness,negative
3988,meager,negative
3989,meaningful,positive
3990,meaningless,negative
3991,meanness,negative
3992,measly,negative
3993,meddle,negative
3994,meddlesome,negative
3995,mediocre,negative
3996,mediocrity,negative
3997,melancholy,negative
3998,melodramatic,negative
3999,melodramatically,negative
4000,meltdown,negative
4001,memorable,positive
4002,menace,negative
4003,menacing,negative
4004,menacingly,negative
4005,mendacious,negative
4006,mendacity,negative
4007,menial,negative
4008,merciful,positive
4009,mercifully,positive
4010,merciless,negative
4011,mercilessly,negative
4012,mercy,positive
4013,merit,positive
4014,meritorious,positive
4015,merrily,positive
4016,merriment,positive
4017,merriness,positive
4018,merry,positive
4019,mesmerize,positive
4020,mesmerized,positive
4021,mesmerizes,positive
4022,mesmerizing,positive
4023,mesmerizingly,positive
4024,mess,negative
4025,messed,negative
4026,messes,negative
4027,messing,negative
4028,messy,negative
4029,meticulous,positive
4030,meticulously,positive
4031,midget,negative
4032,miff,negative
4033,mightily,positive
4034,mighty,positive
4035,militancy,negative
4036,mind-blowing,positive
4037,mindless,negative
4038,mindlessly,negative
4039,miracle,positive
4040,miracles,positive
4041,miraculous,positive
4042,miraculously,positive
4043,miraculousness,positive
4044,mirage,negative
4045,mire,negative
4046,misalign,negative
4047,misaligned,negative
4048,misaligns,negative
4049,misapprehend,negative
4050,misbecome,negative
4051,misbecoming,negative
4052,misbegotten,negative
4053,misbehave,negative
4054,misbehavior,negative
4055,miscalculate,negative
4056,miscalculation,negative
4057,miscellaneous,negative
4058,mischief,negative
4059,mischievous,negative
4060,mischievously,negative
4061,misconception,negative
4062,misconceptions,negative
4063,miscreant,negative
4064,miscreants,negative
4065,misdirection,negative
4066,miser,negative
4067,miserable,negative
4068,miserableness,negative
4069,miserably,negative
4070,miseries,negative
4071,miserly,negative
4072,misery,negative
4073,misfit,negative
4074,misfortune,negative
4075,misgiving,negative
4076,misgivings,negative
4077,misguidance,negative
4078,misguide,negative
4079,misguided,negative
4080,mishandle,negative
4081,mishap,negative
4082,misinform,negative
4083,misinformed,negative
4084,misinterpret,negative
4085,misjudge,negative
4086,misjudgment,negative
4087,mislead,negative
4088,misleading,negative
4089,misleadingly,negative
4090,mislike,negative
4091,mismanage,negative
4092,mispronounce,negative
4093,mispronounced,negative
4094,mispronounces,negative
4095,misread,negative
4096,misreading,negative
4097,misrepresent,negative
4098,misrepresentation,negative
4099,miss,negative
4100,missed,negative
4101,misses,negative
4102,misstatement,negative
4103,mist,negative
4104,mistake,negative
4105,mistaken,negative
4106,mistakenly,negative
4107,mistakes,negative
4108,mistified,negative
4109,mistress,negative
4110,mistrust,negative
4111,mistrustful,negative
4112,mistrustfully,negative
4113,mists,negative
4114,misunderstand,negative
4115,misunderstanding,negative
4116,misunderstandings,negative
4117,misunderstood,negative
4118,misuse,negative
4119,moan,negative
4120,mobster,negative
4121,mock,negative
4122,mocked,negative
4123,mockeries,negative
