rating,title,text,timestamp,helpful_vote,verified_purchase
3,Just a comment,"We live in Europe and the US. While we have had Bosch appliances at times, we've moved on.<br /><br />Americans should understand Bosch appliances are the GE or Whirlpool of Europe. They are not good, not bad but little more than mass market appliances built to a price point. The premium price charged in the USA is supporting the marketing that goes into posturing the brand as some sort of upscale product.  There are many European brands that are mass market in Europe but advertise and charge luxury market prices in the US. Sort of funny for us but be aware that this marketing strategy is used by many of the German companies.<br /><br />In a nutshell, our experience: Bosch dishwasher are junk (poor space utilization and noisy, very similar to US brands but more expensive) refrigerators work fine but certainly not commensurate with the price in the US and the stoves/ranges are quite good in operation but, based on our friends' reports, not particularly reliable.",2011-06-06 13:58:02.000,10,False
3,Not bad but not great,"I had higher expectations for this product, but I guess it's okay overall.<br /><br />THE GOOD: it looks better than all the chrome ones, black conceals stains much better -- and you'll need this as some of them won't go away washing it!<br /><br />THE BAD: after using it only briefly it already shows some unremovable marks / stains.",2017-02-02 16:38:09.000,1,True
3,"Nice Design, But Some Issues","Bought this from a local retailer almost a year ago.<br /><br />We are very happy with the space layout.  Lots of storage options and pretty easy access to almost everything.<br /><br />Issues:<br />- Each ice cube made produces a loud clunk that you can hear in the next room.<br />- The ice cube tray is located in the back of the freezer.  So, you have to pull the freezer drawer out all the way each time you want a few cubes.<br />- The freezer drawer is hard to pull out and push in when full (it is always full)<br />- There is a very low level high pitched whine all the time.<br />- The filtered ice water is inside and runs very slow.  This may be a problem with the installation not allowing enough water through, but you the door is kept open the entire time you are filling a glass.  So, we never use it.<br />- The warning sound if a door is left ajar is barely audible.<br />- Worried about the reports of flimsy drawers breaking and other mechanical failures.<br /><br />Bottom line, we should have searched more carefully when making this investment.  Probably would not buy this model again.",2015-09-29 15:44:41.000,0,False
3,Three Stars,Not too satissfied because of the amount I paid for the quality material of the stove gas.,2015-07-10 23:29:18.000,2,True
3,Item Returned,The safety instructions for setting up this heater prevented us from ever installing it. We returned it to Amazon for a refund.,2020-03-05 03:53:22.804,0,True
3,Thin.,"Thinner than the original filters that came with my dryer, but for the amount you get you can't go wrong. I do have to clean it after every use but if that keeps my dryer from dying then so be it lol.",2019-08-07 07:43:05.540,1,True
3,flavor,My husband recently had a stroke and we are looking at things that will give him some independence.  The cup works okay but he does not like the flavor even though we use his favorite beans.,2021-02-09 22:11:11.516,0,True
3,Bad longevity,"This heating element failed within a year of usage. We use our dryer for one to two loads per day and this element broke within a year. I am disappointed with what I consider an early failure. But does this product falls under the new manufacturing motto, to no longer build things to last?",2022-09-28 20:59:19.721,2,True
3,Three Stars,Does not really stay in place for my set up... but the concept is great,2015-09-10 11:05:43.000,0,True
3,12 Cups Good.  4 Cups Bad,"You sure do get a lot of filters and they work fine.<br /><br />The problem I have with them is that they are very cheaply made.  The paper is extremely thin.  Much thinner than other filters.  This causes the water to go right through the paper and not properly brew the coffee.  If you are brewing 12 cups at a time, it's not such a big issue as the coffee will trap the water, but if you try to brew 4 coups you will have a problem and need ot use more coffee.",2014-07-29 14:40:41.000,0,True
3,I am still happy because i got an ice maker for 40% of ...,This didn't have the same type of ice maker plastic shoot as my old one.  So now I  will have a few ice cubes that drop to the bottomof the freezer and not into the ice bucket in the door.  I am still happy because i got an ice maker for 40% of the price of a Whirlpool one.,2016-09-19 01:19:02.000,0,True
3,Separate top piece,These are good filters but I don’t like that they come in two separate pieces. I’ll be going back to the white filters with the top piece attached.,2021-03-02 23:13:09.838,0,True
3,Wrong part for my machine,Similar but not correct part return cost too much to send back disappointed,2019-08-25 18:42:42.466,0,True
3,Easy to replace,Easy to replace,2021-04-28 05:45:36.846,0,True
3,filter,"Sounds good at first, then I realized the grinds need to be really cleared out into the garbage before washing, more trouble than it's worth.  But it is handy so I never run out of filters and when used with a paper filter the paper filter fits better and never sags down, letting grinds run into the coffee",2013-02-11 16:32:53.000,0,True
3,If buy this,"Its not how you think is ,this more like for a small cloths for babys and you may need to buy a separete dryer cus this one comes whit but not good enought",2023-06-05 01:15:55.158,0,True
3,Overall good for making ice and that’s all..,The lid doesn’t stay open. The ice will melt if it’s not placed in the freezer so take it out promptly. Overall good ice maker…,2022-10-14 16:48:44.264,0,True
3,Three Stars,"Great bag and holds together well, but still have some leakage through the bottom of the bag.",2018-07-18 17:20:57.614,0,True
3,Slightly damaged,"Just arrived today, have not used yet but metal case on left upper side was damaged/dented. I'm not happy about that.",2021-04-20 23:29:41.292,7,True
3,Temporary fix.,We installed all the parts after the OEM part failed. These replacement parts lasted 14 months to the day. Only a 1 year warranty. Oem parts lasted 3 years.,2023-05-19 23:09:57.174,1,True
3,Better than a broken top rack.,As others have mentioned the directions arE HORRIBLE.  I eventually figured it out - but it took longer than I was hoping.  I needed to stare closely at the instructions and look back at the original I took apart.<br /><br />Also the locking mechanism does NOT lock.  It only holds as the lowest position.  I can get it stay up at the higher position momentarily and then it unlocks/falls.<br /><br />Otherwise build quality is good and made an otherwise useless top rack useful again.,2019-12-05 18:37:20.282,4,True
3,Works,Saved me from a whole re-wiring of my may tag 2000 series dryer,2021-07-27 03:49:16.978,0,True
3,Do not work with new Keurig’s,I have a brand new Keurig and they will not work in it they would need additional holes in the top to work,2022-01-26 18:23:45.282,0,True
3,Just ok.,A little smaller than the one I took out but same part number. Not the best fit.,2019-10-29 23:39:37.376,0,True
3,Still not working,Replaced my rods with these and my washer still hopping around the laundry room. I’m done I’ve order 3 different pair. The first was to short and the other 2 same issues. I just got a new washer and dryer. I’ll never buy Amana again.,2021-07-06 19:07:45.841,0,True
3,"The water flows very slowly out of the filter, ...","The water flows very slowly out of the filter, very disapointed in the product, takes forever to fill a glass",2018-09-12 15:58:13.044,0,True
2,TRY SOMETHING ELSE...,"These would appear to have solved our dilemma, but that wasn't the case. The vents I wanted to block were on the bottom of basement air ducts. These covers lacked the needed magnetic muscle to do the job - they fell off with little or no provocation. Maybe okay for vertical vents, but I packed 'em off to Goodwill.",2014-11-04 15:48:39.000,0,True
2,Two Stars,discolor very easily,2014-12-31 19:09:24.000,0,True
2,Two Stars,"While thin and nice to hold, the case fits poorly and creaks as the plastic flexes.",2016-11-29 23:30:19.000,0,True
2,Love and hate this ice maker,"The taste is funny even though use filtered water. The ice does not drop evenly in the basket and ice is sticking causing full sensor drop stock. However, engineered  very well. Make ice really fast but needs more detail. A bit noisy too.",2021-06-05 23:39:33.524,0,True
2,Too Flimsy won't buy again,"Too Flimsy;won't buy again<br />Snapped closed- opens too easily,  too quickly<br />Too fragile<br />Doesn't fit small to medium eggs well",2022-04-18 15:30:37.888,0,True
2,Much less expensive than OEM,These aftermarket knobs are molded with their indicator in the top position whereas the OEM knobs have their indicator in the bottom position. For 1/10th the price (compared to OEM) it is no crisis.,2022-09-20 21:30:13.993,0,True
2,A Pain to Clean Cup & Keurig Needles After,"They fit the Keruig Supreme just fine (only reason why it gets 2 stars), but in the cups along the bottom edges there is a little crevice that catches coffee grounds and tea leafs. I have to use a super thin tooth like device to scrape everything out, but debris still gets stuck. All in all it takes too long to clean to make these practical. Plus the holes have no filter to keep grounds and leafs from getting in the needles.",2022-04-17 22:58:08.720,1,True
2,Sold open box,Sold me a open water filter,2022-06-12 06:21:38.012,0,True
2,Didnt work for me,"Looks and feels like quality but didn't work well for me. It might be the grounds I'm using, but clogged almost immediately and took forever to filter.",2019-06-05 16:21:42.556,0,True
2,Lasted 3 Months... no way to conta ct the seller.,"I bought this in October and it worked great for 3 months. It says in their Q & A that it has a 1 year warranty, but there is no way to contact the seller found anywhere on the product page or seller page. I need to get it replaced ASAP.",2022-12-22 15:10:25.826,0,True
2,Does not fit correctly in my Kenmore elite steam dryer,I had to send back as it does not fit correctly..No problem sending back,2019-08-21 18:13:22.878,0,True
2,Part of order broken,Order a 2 pack and one of the item arrived broken.,2020-06-18 22:57:51.524,0,True
2,Replacement is going out.,When I first received my unit it was obvious that there was something wrong. I contacted Amazon and they shipped out a replacement unit right away. Replacement unit has been wonderful until the last few days and now it's making noise again. Considering that my original purchase was just over a month ago (thanks Amazon for refusing to extend my return window) I'm stuck with what I have now. One month lifespan after replacement is not acceptable in any way. I'd avoid if I were you.,2021-09-27 18:26:28.711,0,True
2,I ordered one but it didn't fit.when I placed it on my water dispenser,I ordered one but it didn't fit.when I placed it on my water dispenser,2023-02-02 18:27:16.962,0,True
2,Blow outs and weak coffee,One in every 10 blows out the bottom and it does not hold enough to make the coffee as strong as I want it to be. I think all of this would be fixed if the paper cups extended down to the bottom of the filter so it had support and could hold more. The way it is now you have to use two so it does not blow out and weak coffee.,2017-07-27 15:04:32.696,1,True
2,Poor filtration,"I recently got a TDS meter and compared the dissolved solids in my RO system, my tap water, and through one of these filters (ordered directly from manufacturer as it’s cheaper with coupon). To my surprise, the water that came through my fridge with a filter that’s been in place for about a month with only a little use had the highest amount of dissolved solids. While not necessarily a direct measure of water quality, the finding makes me question if this is doing anything other than slightly improving the taste of the water. My tap water quality is pretty poor and it’s hard for me to justify the expense of these filters with this information. When I have the time I’ll be running pex from the RO system to the fridge and discontinuing their use entirely.",2020-04-04 18:51:12.906,0,True
2,poor product,"This dryer does not get warm all the time. It shuts off a lot. I am very disappointed in it. If I would have tried it when I got it, I would have sent it back. It is poor quality. Very nice size if you want a small dryer.",2021-10-23 23:53:29.187,0,True
2,Nice but too thick.,Great quality but IT IS TOO THICK for our dishwasher.  Installed but cannot close the dishwasher.,2019-01-06 18:58:21.622,0,True
2,"Water filters to quick, makes a weak brew","The design is beautiful, but the holes in the mess are a bit too big, the water ends up filtering through so quickly that the coffee is a bit weak, even when using a lot. Honestly it needs a filter even though it’s advertised as filter less. No grit in the coffee, so that’s good, just a bit if a weak pour.",2020-02-26 20:56:20.995,0,True
2,Chrome Plating Weak,Looks and fits great once you put on.  But when exposed to heat the chrome quickly changes color...had to return.,2018-10-08 14:58:12.292,1,True
2,Beware!,"When the filters are properly cut, they’re fine.  Every few filters have been cut like this, IMPROPERLY.  IT’S BEEN SUPER ANNOYING.",2022-03-11 03:52:23.693,0,True
2,Not my favorite,"Bought this to wash my 3 month old daughters clothes. It’s actually more than expected. The hose to run water into the washer is flimsy and has no length…Therefore, I have to lift a container filled with a few time to fill up the washer and only a few things can spin at a time.<br />Convenient but not my favorite.",2022-11-19 02:19:42.718,5,True
2,You get what you pay for...,"I've installed many heating elements for dryers. This particular element only lasted two weeks and now the dryer is down again. No twisted wires, no mistakes, just a low quality heating element. Seller has not responded to my message trying to rectify the situation.",2020-07-04 14:08:47.322,0,True
2,Product looks good. However,"Product looks good.  However, the touch panel is not so great.  Need to press it several times before the lights turn or the vent turns on.",2018-07-10 15:55:01.031,0,True
2,I really wanted to like this.,"There's no way to attach the hose to my sink/faucet. The hose included is just a plastic tube. It'll work if you pour water into the machine on your own (pouring water with a bucket/bowl/etc). I've seen some people with a faucet attached that they said was included, but I did not receive one...<br /><br />I'll contact the seller to see if they have a sink adapter available. If not, I'll probably return this.<br /><br />I really wanted to like this.",2016-07-26 04:25:17.000,0,True
2,Just stopped working,This ice maker died after 6 months of use.,2021-07-15 21:04:00.847,0,False
2,Great machine but easy to broke,"The first time I buy, only 1 month and then broke<br />Make a conplaint and seller give me the new one.<br />Only 2 months and the broke again",2021-12-03 06:58:49.570,0,True
2,Screws & holes too large; not exact match,"I was looking for a Kenmore/Whirlpool door closer cam p/n 1115901, and got this which is &#34;supposed&#34; to be the new alternate part # that includes all the cams & new screws for both doors.  Well the screw hole on this part is drilled out approximately 2X the size of the original so the cam moves around too much.  The new screws are larger diameter for the new plastic cams, but they don't screw into the old bracket unless I drill out the metal and rethread the holes.  Using the original screws, I tried tightening the screw and even using epoxy to hold it in place but that didn't even work.  So the door still pops when opening/closing.",2017-06-13 18:19:36.203,0,False
2,"Blue Star, Please respond to my email regarding the exchange request of the defective wheel set.","Each of the 4wheel sets I have received has two wheels and one of them came right off only hours after the installation as I pulled the lower dishwasher rack out. It was so disappointing that it came right off!!! I put it back in, but it left me wonder about the quality of these wheels: How long will it last?<br />I have received emails to leave them feedback from Blue Star for any issues, so I replied to their email requesting a replacement of the defective set with a return shipping label for me to return in exchange. I have not gotten any reply regarding my request yet, but “final email” from the requesting to leave a review for their product... I have to say the other three sets have been working fine for almost 2wks.",2018-09-26 06:26:07.133,7,True
2,Coffee grinds in my coffee!,I’ve tried these for a week and 5 out of 7 days these filters have leaked coffee grinds into my coffee cup and into the Keurig machine. VERY ANNOYING! I will not buy these again.,2023-03-07 11:47:30.475,0,True
2,Two Stars,It is loud and does not work great.,2015-09-15 12:28:57.000,0,True
2,Idk how else to ask a question about my order,"I will delete this review if I get an answer that satisfies the question. I cannot find the answer on my order receipt.<br /><br />Did I buy a used water filter? Or was I sent a used water filter by mistake?<br /><br />1. When I opened the package, there was water dripping.<br />2. When i Installed the filter, There was no calibration period (where lots of air infused water spouts out intermittently for 3 pitchers or so until it eventually gets normal).<br />3. It had the weight of a heavily used water filter. it had almost an identical weight to my extremely used filter as opposed to the usual new lightweight feel.<br /><br />Thx",2022-09-02 04:32:59.000,0,True
2,Good looking machine.  Ice was warm and full of air.,"Must have gotten a defective machine.  Never worked.  Did all the troubleshooting, etc.  Returned for a refund.  Good looking though.",2021-07-14 13:31:27.727,0,True
2,Poorly fitting,These do NOT fit well at all.  I do not recommend.,2020-09-15 14:37:01.613,0,True
2,Great price?,Great price??  Last year I ordered this product and got two pads for slightly more money.,2015-02-18 15:36:21.000,0,True
2,Coffee grounds end up in the coffee.,The bottom is solid plastic so every time I use this there are coffee grounds throughout the coffee. It doesn’t allow the eater to run through the filter through the bottom so therefore the coffee itself gets pushed up and out the top of the filter and basket and all in the coffee. I don’t love this design. Sadly missed the return window but just ordered a different brand that has the filter on the bottom of the basket as well as the sides.,2020-11-01 17:55:56.840,0,True
2,"Need an angle end to collect dirt from a drain, not round.",A flimsy item.,2021-05-26 20:13:24.074,3,True
2,It doesn’t fit without modification.,"I did the same as Twixx and cut the tabs and made it fit.  It’s good now, but unacceptable to sell a “replacement” part that needs modification to work.<br />My fridge is LG model LRSC26911TT",2018-05-05 17:29:46.465,2,True
2,Not the right fit,The pieces did not fit inside the Samsung stove knob at all.,2022-10-18 03:13:44.974,0,True
2,Never buy again!,Very dissatisfied with quality and fit of products.,2017-01-04 23:08:06.000,0,True
2,it worked for less than 3 months,"About 1 month in, the top stopped aligning with the bottom. Now it's even worst. We had it less than 3 months.",2019-06-28 15:59:21.351,4,True
2,Would not recommend,This filter wicks are light weight and the filter material is thin.  Previous filters I have used would keep my apartment at a comfortable 40% while it is 10f outside.  These can’t get it to more than 35% when it’s just 40f outside. If I run the humidifier on high the wick can’t keep up and it starts to dry out.,2022-11-20 02:38:35.234,0,True
2,Didn't work for long,"I've had my dryer apart 3 times at this point.  First time to replace the original dryer idler pulley which melted from friction and two more times to try to lubricate this replacement part so it would stop squeaking and squealing like rabid mice attacking a pig.  I tried lithium grease and silicone lubricant both of which worked for a little while (couple runs) but then the noise returned.  Giving this part 2-stars as I'm not sure if it's poorly machined or if it's just flawed design on the part of Samsung.  Like others have mentioned, I was hoping for a ball-bearing when I ordered this but no such luck.",2019-03-18 17:24:00.073,0,True
2,Don't work...,The colored dot is supposed to change to blue when it is expired. I have used some of them for over 4 months and the dot never changes color. I would go with the other brand.,2022-03-27 17:17:40.791,0,True
2,Quit making ice after a few weeks. Flashes low on water when it is full,stopped making ice after a few weeks.,2021-09-11 00:27:23.702,0,True
2,Price,I need to know how I can get a replacement this has a very slow production,2019-06-05 10:21:07.884,0,True
2,There must be better designs.,Like other reviewers the little insert is a pain and too easy to lose. If you try and use without it you get hot water splashing all over without going through the filter. Try a different brand,2016-01-10 12:56:08.000,0,True
2,Only one of the two showed any resistance the other one is dead.,Only one worked the other one showed open circuit. I could have bought a OEM one from the supply house for just a few more dollars but I thought I was getting two for less than the price of one. Turned out not to be the case. I would recommend against buying this and stick with oem.,2022-11-13 16:15:04.666,0,True
2,didn't fit all that well,seller was great .. part didn't fit very well,2019-01-25 21:36:31.784,0,True
2,"Better than most, but still fails",Lasted 5 months.  Still better than some of the other cheap knockoffs,2022-11-12 23:23:12.186,0,True
2,Stopped working after a month...Urgh,Ordered this product installed it and replaced all sensors and a little less then a month and the dryer has stopped heating again. Tried to contact seller and have had no luck. Can’t afford a new past again. 😟,2021-04-22 14:14:54.567,0,True
2,... has been the only time that I was not pleased. They are too stiff and it makes it ...,I have used paper filters for my coffee maker for several years but this has been the only time that I was not pleased.  They are too stiff and it makes it hard to close the lid.,2016-06-16 16:24:49.000,0,True
2,Does not fit.  Will probably damage your coffee maker.  Don't waste your time and money.,"The cups are not compatible with my Keurig, even though it is implied that it fits it.  They are too long and the cover will not close over them with out making a loud cracking sound which will eventually cause damage to the coffee maker.  Part of the problem is that Keurig is obviously a poorly designed product with poor engineering and it is probably made outside the U.S.  It doesn't even identify the model number on the coffee maker or on the box which would go a long way to determine if a right-sized re-usable cup actually exists.",2022-05-21 16:46:50.493,0,True
2,Broke after one use,"The metal tab holders are cheap metal and broke off after one use.  The first time I took them out to clean them, the metal tabs just crumbled.",2020-05-10 05:49:33.749,0,True
2,Doesn’t last long,Lasted 5 months.,2023-07-05 08:11:52.884,0,True
2,First installed had a bad taste,The 1st (of 3) had a bad taste. Almost dirty flavor. I rinsed it for about a gallon thinking it was something in the line or just the taste of this brand new but it never got better. Installed a 2nd and tossed the 1st and it is better. Expensive if only 2 (or 1? Don't know about 3rd) are good.,2023-01-01 15:10:19.584,0,True
2,Two Stars,shoddy,2016-11-22 18:51:31.000,0,True
2,The belt was fraying before install. This was an emergency purchase,Belt is poorly made,2020-01-12 00:23:45.206,0,True
2,"Eggs dont really roll down, and they dont roll from top to bottom","We just got chickens this past summer, but they started laying this fall. We got this so we could put the new ones in the top, and the oldest would be available in the front.<br />but it doesn't work like that. There is non way to put the eggs in the back and they dont rolls from top to bottom, its 2 separate areas. so you have to just put them in from the front, kind of pointless ""scrolling"".<br />and the angle isn't enough to make the eggs roll a lot of times. so you need to wiggle it to make them roll forward. Its fine for putting out eggs in and holding them but the auto scroll with 2 rows doesn't work at all like I expected.",2022-02-07 03:54:14.909,1,False
2,Died after a month,"I only replaced the 309 fuse. It was easy to install and brought my dryer back to life but only for a month of light use. When I opened the dryer and tested the conductivity of all the parts the only thing not working was this fuse- it had blown. I’m trying a different brand and hope for better results. I guess the question is do I want to pay $16/month in dryer maintenance or buy a new one for $600? So, works, but be wary",2019-12-10 18:09:05.586,0,True
2,Slow water drain  me  through fridge,The water comes through the fridge so slow i can’t even wait for a cup to get filled up before I just drink what’s in the cup,2021-07-26 03:22:29.962,0,True
2,Thin and poor quality - Garbage,I’m sorry I threw out the one that I took out of the refrigerator that was a brand name. That way I could show the comparison in a photo. The previous one was strong and sturdy. These however break apart with the slightest pressure.  I will never buy them again. I wouldn’t care if I got them for free. I will not use them and throwing them out. Do NOT recommend.,2022-08-23 14:33:28.401,0,True
2,going back to a brita,"i've purchased this filter 3 times now.  once I had to send it back for a replacement because the water was all murky (after purging it for like 3 gallons) and didn't taste right (smelled like fish also).  The other two worked, but they lasted about 5 weeks before the water flow becomes painfully slow.  I think this is mainly because the water in my area must be bad, as they should last much longer.  I decided i'm not going to continue to spend $40 for 5 weeks of water.  The brita takes up space in the fridge but the ability to get a glass of water quickly is more important to me than others, maybe.  I'm considering just paying for a water bottle service as it would also probably be much cheaper than paying for these filters every 5 weeks.  Not a fan, hope you had better luck with them",2020-05-19 02:32:37.492,2,True
2,Bought the proper model number for my Samsung fridge. ...,Bought the proper model number for my Samsung fridge.  None of them fit.  Don't buy these.  I regret getting them.,2018-04-29 21:56:01.054,0,True
2,Will mess up your clothes,"There is a lot that goes into a washer/dryer like this.  I'll say what I like first... large capacity, spin cycle remove lots of excess water which reduces dry time, dries quickly (at least for now while it's new), no buzzer on dry cycle (if you like that).<br /><br />Here's the problems I found: the day after I bought the first one it broke down. The second one was installed and sure enough there are issues.  The washer makes more gulping and clicking sounds than any other new washer I've owned.  The dryer has sharp plastic edges that could destroy your laundry and create snags. I compared it to my friend's dryer and this is completely a flaw and inferior design!  Also, there is in fact a large horizontal gap on the underside of the lint holder.  I haven't washed any button downs but I can definitely see how buttons can get stuck in that gap as other reviews have stated.  Overall too many problems.  I bought this due to the exact sizing I needed but if I were to do it again I would get a different unit.",2014-02-24 23:51:07.000,8,False
2,Loved it until….,"Had this for a year in my townhouse that has no washer dryer hookups. The spinner spins out almost all of the water, clothes are ready to hang dry or put in dryer after spinning. Clothes aren’t left dripping. Worked great, convenient but after a year the knobs stripped themselves and now the spinner no longer works. You can turn the knob and all it will do is click as the knob turns. It’s like you can’t wind up the knob all the way. So it’s not in working condition after a year. And this thing isn’t cheap! When I take the leap to buy a new one soon I’m getting one with digital screen m, it just doesn’t have a spinner. Which means I’ll still do what I’m doing now which is washing stuff then taking it all to the coin laundry to dry them.",2022-01-20 12:46:39.753,0,False
2,Two Stars,Wasn't happy at all about this product.  Did not remove chlorine taste from water.,2017-08-17 21:39:20.885,1,True
2,BATTERIES!,"This product works great, but out of the 12, only 3 worked... they sent 4 extra batteries which is enough for 2, but I had to buy more batteries as the others were dead when I got them. So I was able to have 5 working with the other batteries but still had to buy more. Not a huge deal, I got 50 batteries for around $6 on amazon",2022-07-31 20:52:02.395,0,True
2,Two Stars,didn't fit other brand as advertised,2018-01-15 17:35:50.243,0,False
2,Two Stars,leaks alot,2015-01-19 03:04:34.000,0,True
2,Part # alone is not enough!,"PSA - make sure you take your old element out and compare it carefully to the pictures. I very meticulously researched the right part # for my old GE JBS26 oven and bought this - however, assuming I was sent exactly what I ordered - it was not compatible. You'd think the exact part # would be the exact replacement part - I mean duh, right? But no. Screw holes are very tiny, pin holes, really. Much smaller than the original and no screws are included. There was simply no way to screw the wires to the element.<br /><br />After much cursing and trying to figure out what to do, I was too impatient to return the thing and start over. I drilled out the tiny screw holes a bit by forcibly screwing the pointy original screws in as much as possible, then rummaged around for some smaller screws - managed to connect the wires securely. Then went to slide it into position - another fantastic surprise! The screw holes for the baffle or whatever it's called were not even close! More cursing. So I got a big sheet of tin foil and folded it a bunch of times to create a makeshift baffle, folded it around the element and covered the opening, and let it sit there w/o being screwed in. Turned the breaker back on, turned the oven on and watched it like a hawk. It worked. No fire started. The install is actually better/safer than the 25 year old corroded parts it replaced without being very much different. But still, I was a bit nervous given the makeshift nature of the install.<br /><br />Then threw in a pizza and the temperature was all over the place - too hot, then too cold. Maybe I'll get a feel for it and be able to adjust - the old one was always 15-20 degrees hotter than the dial said but was consistent so could be adjusted for. This one seems to run a bit cooler than the dial but did get fully heated up to over 400 degrees. Maybe there's a break in period with these elements, who knows.<br /><br />Overall, I spent the better part of an evening struggling to do something that should have taken 10 minutes. But I do have a working oven again. Next time a similar situation arises,  I'll probably spend more for a genuine OEM name brand part. Remember, verify visually - apparently an exact match for the part number is not enough! For some stupid reason.",2020-07-16 17:01:04.422,0,True
2,Accuracy not accurate,"I got this because my apartment loft is often a wildly different temperature from the rest of my unit. I wanted to see the temp so I could turn the fan at the bottom of the steps on and off accordingly. It says it’s accurate to 1° Celsius, which is 2.4°F. When you’re monitoring an indoor temp, that’s pretty useless. I’ll need a hoodie in my loft, and the thing will display 74°. I’ll be dying from the sun, and this thing will show 69.4°. It is consistently a good 4-5°+ off my IR heat gun.<br /><br />Don’t waste your time or money on this stupid thing.",2020-09-22 22:05:58.854,3,True
2,Not impressed,"Very light, very thin not too impressed and am doubtful these filters are going to do very much as far as cleaning the air.",2014-11-04 21:10:59.000,0,True
2,Does not fit,While ad says it will fit our dishwasher - it is too small. Returning it.,2022-08-15 17:30:14.476,0,True
2,Two Stars,The print was too small we had to use our old prints from the filter we replaced.,2017-08-24 22:08:44.984,0,True
2,Totally Kitchen Egg Holder,"I was at Bed Bath Bath and Beyond.  Their egg holder has a hinged lid vs. this lid which only fits loosely on top.  This loose lid flips up when you grab the handle to pull from the fridge.  If the lid comes free...you will drop all the eggs.  So, I will probably give away the Amazon egg holder and get the better one.",2023-01-01 16:37:26.346,0,True
2,Does not work as intended,It does not stop on its own like it’s designed to. That is the point.  I will be returning this.,2020-08-10 04:07:17.906,1,True
2,SHORT SERVICE LIFE,This pump was in service from 11/16 to 9/18 when it failed due to the bearing failure.  These inexpensive pumps are not good enough to provide long life.  The original lasted 13+ years.  Order a factory original replacement only.,2018-09-19 22:16:45.883,1,True
2,"Cheap, plastic",Loved the idea of buying a flat of organic eggs + not take up an entire shelf in fridge. But the plastic twisted on one of the containers now only holds 8 large eggs + the lids don’t fit well so afraid to stack. Bummer because they would be great!,2021-10-30 17:15:15.071,0,True
2,Misleading advertising,"The ad suggested that it was popular and fit a Maytag dryer. The belt was 7"" short and impossible to install",2022-07-11 02:31:45.771,0,True
2,Not as pictured,This product arrived not quite like the picture shows. We made it work but had to do some fandangling. A bit disappointing.,2021-02-04 19:19:14.819,0,True
2,Very tiny and not sealed,THis product doesn't keep the ice cold so the little ice you get melts and refreezes every time over and over,2022-10-20 18:31:43.097,0,False
2,Watch out.,My dryer came with a large dent in the bottom of it that smushed the engine into the barrel that spins the clothes. There is contact info on the front of the dryer but its out dated and doesnt connect to anyone.,2020-06-26 21:32:15.381,0,True
2,It would be nice if the package would have arrived.,"I still haven't received my package.  I have ordered this before and it works great, but doesn't make me happy that the package is lost and I am still trying to get a credit back.",2022-12-05 04:20:27.715,0,True
2,ok replacement,It was a pack of four but it didn't come with any instructions so I had a hard time to replace my old ones. During the installation one of them broke. It seemed to be a bit lower quality than the originals but it fits for now I guess.,2020-10-27 18:45:31.796,0,True
2,Not worth the hassel.,It's not very limber so doesn't fit down in the lent area and is clumsy to use.,2022-05-13 05:03:55.479,1,True
2,Does not work as advertised,These do not brew full cups. I have to run them 2-3 times to get one cup. Plus one of them broke on the first wash.  Garbage,2016-02-14 16:06:57.000,1,True
2,Decalcifyer,This item was supposed to prevent white dust  from my humidifier to settle on furniture and I still had the calcium residue on my tv and furniture.  It doesn't work as well as expected.,2014-01-21 04:27:51.000,0,True
2,Good product. Kinda crazy price.,"Nice product, but the price on Amazon ranges from 150% and up from other retailers.",2018-07-20 14:49:52.572,0,True
2,Too Tall,"Product does not fit as suggested in description. I have to manipulate the basket in order to clip the coffeepot basket fit into place. While I can use the basket, it is actually taller than the basket that holds it. My pot is compatible with the description listed. If I had it to do over, I would have purchased a plastic replacement reusable filter basket.",2021-04-14 17:26:39.155,0,True
2,Frozen waterline....  Did not fix my problem.,"The product might help others--- it just was not able to resolve my problem.  Not a DING, or bad review of the product.  It just did not work for me.<br /><br />  I have a Samsung Refrigerator that does not dispense water.  It is a known problem with many Samsung models-- there are tons of videos.  I am just glad that the ice maker still works.<br /><br />I tracked it down to a frozen water line and hoped that this larger clip would solve the problem.<br /><br />I defrosted the refrigerator prior to replacing the clip.  Water was able to be dispensed for about 1-2 weeks before it froze again.  It lasted about 5 days long before it froze--but it still froze.",2020-08-25 18:38:46.644,1,True
2,Everytime you touch a control you leave a messy fingerprint behind.,Don't ever expect to leave this clean.  Anytime you touch the black glass you will leave a fingerprint behind.  Not even a glass cooktop cleaner will help this shine without so much effort you will just about drop dead.  I regret the day I ever bought this and deluded myself that this would be easy to clean.  Kiss the days of a clean kitchen goodbye!,2022-07-12 00:06:05.711,2,True
2,so thin as to be almost without function,"These coffee filters are the correct proportions and an excellent size, but the material is so thin and the weave open enough that the water runs through far too quickly! I have been using two filters together, one inside the other; nonetheless, the water's trip through the coffee grounds is far too rapid. I can drink the coffee, but the resulting flavor would be far richer with a slower filtration time. Next time, I will try all three filters together at once...",2023-02-05 16:47:01.076,0,True
2,Problem not solved,"Part did not fit properly, stove still did not work",2019-06-02 12:54:14.904,0,True
2,Easy install,Lasted less than a week after installation.,2019-11-22 02:04:29.858,0,True
